Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,stock_id,market
2001-06-15 00:00:00-04:00,35.97408091934777,36.35053618485871,35.81181623096464,36.12985610961914,1067400,0.0,0.0,0.0,VTI,US
2001-06-18 00:00:00-04:00,36.22722905330167,36.292136442211714,35.89945602416992,35.89945602416992,282600,0.0,0.0,0.0,VTI,US
2001-06-19 00:00:00-04:00,36.44465966112375,36.454395148853166,35.850770149996286,36.00005340576172,1777600,0.0,0.0,0.0,VTI,US
2001-06-20 00:00:00-04:00,35.9416312857177,36.395972943889994,35.9416312857177,36.37974548339844,476000,0.0,0.0,0.0,VTI,US
2001-06-21 00:00:00-04:00,36.34728841866012,36.81785500155241,36.2661560784399,36.671817779541016,240400,0.0,0.0,0.0,VTI,US
2001-06-22 00:00:00-04:00,36.63938056543098,36.63938056543098,36.266171150125125,36.43817138671875,180600,0.0,0.0,0.0,VTI,US
2001-06-25 00:00:00-04:00,36.50323519915484,36.56179663992548,36.04125187871597,36.203922271728516,30400,0.14,0.0,0.0,VTI,US
2001-06-26 00:00:00-04:00,35.82001647740874,36.29176205945318,35.80700254940549,36.10956954956055,146600,0.0,0.0,0.0,VTI,US
2001-06-27 00:00:00-04:00,36.17789064389276,36.334055297062015,35.940393284844184,36.112823486328125,114000,0.0,0.0,0.0,VTI,US
2001-06-28 00:00:00-04:00,36.37309638405775,36.887132876137564,36.37309638405775,36.5552864074707,357400,0.0,0.0,0.0,VTI,US
2001-06-29 00:00:00-04:00,36.45442374949488,36.96520851168058,36.40887625341353,36.76349639892578,215000,0.0,0.0,0.0,VTI,US
2001-07-02 00:00:00-04:00,36.63336307390516,37.06932091155391,36.63336307390516,36.86110305786133,290000,0.0,0.0,0.0,VTI,US
2001-07-03 00:00:00-04:00,36.812296154608234,36.87736329371053,36.70818724275321,36.841575622558594,56800,0.0,0.0,0.0,VTI,US
2001-07-05 00:00:00-04:00,36.7277228503097,36.74399088323166,36.42190170288086,36.42190170288086,627600,0.0,0.0,0.0,VTI,US
2001-07-06 00:00:00-04:00,36.11282446625036,36.13885232284366,35.46214294433594,35.46214294433594,777000,0.0,0.0,0.0,VTI,US
2001-07-09 00:00:00-04:00,35.60203184744402,35.852543086888645,35.55973845126966,35.68987274169922,850000,0.0,0.0,0.0,VTI,US
2001-07-10 00:00:00-04:00,35.87204811649959,35.888313653973505,35.21811294555664,35.21811294555664,218000,0.0,0.0,0.0,VTI,US
2001-07-11 00:00:00-04:00,35.283187702360046,35.30596144547753,34.89603406936288,35.263668060302734,47200,0.0,0.0,0.0,VTI,US
2001-07-12 00:00:00-04:00,35.60854253329571,36.1421011413283,35.6052909130884,36.09980773925781,64800,0.0,0.0,0.0,VTI,US
2001-07-13 00:00:00-04:00,35.91761568000032,36.35357104967195,35.885082104706605,36.27223587036133,430000,0.0,0.0,0.0,VTI,US
2001-07-16 00:00:00-04:00,36.291762515220384,36.291762515220384,35.81351120424472,35.8525505065918,46400,0.0,0.0,0.0,VTI,US
2001-07-17 00:00:00-04:00,35.78750131376121,36.2755126953125,35.702911979289134,36.2755126953125,183400,0.0,0.0,0.0,VTI,US
2001-07-18 00:00:00-04:00,35.966433201187556,36.14211508195324,35.75821524857643,35.898109436035156,54400,0.0,0.0,0.0,VTI,US
2001-07-19 00:00:00-04:00,36.356827218346524,36.51624348385371,35.950151298678215,36.09980773925781,18600,0.0,0.0,0.0,VTI,US
2001-07-20 00:00:00-04:00,36.11282913236521,36.207178263091954,35.950158730868075,36.10306930541992,11600,0.0,0.0,0.0,VTI,US
2001-07-23 00:00:00-04:00,36.19416523442075,36.2397127494019,35.478416442871094,35.478416442871094,52000,0.0,0.0,0.0,VTI,US
2001-07-24 00:00:00-04:00,35.35478633283326,35.47516332987371,34.74640058768194,34.987152099609375,102400,0.0,0.0,0.0,VTI,US
2001-07-25 00:00:00-04:00,35.03918569267592,35.442609870633824,34.961104634618806,35.429595947265625,519200,0.0,0.0,0.0,VTI,US
2001-07-26 00:00:00-04:00,35.358037068333644,35.8818359375,35.26368794161048,35.8818359375,65000,0.0,0.0,0.0,VTI,US
2001-07-27 00:00:00-04:00,35.90784636519291,36.06075437687507,35.702880178924936,35.943634033203125,208000,0.0,0.0,0.0,VTI,US
2001-07-30 00:00:00-04:00,36.04774709733588,36.04774709733588,35.75819410066454,35.91435623168945,25600,0.0,0.0,0.0,VTI,US
2001-07-31 00:00:00-04:00,35.95015726506434,36.38611273186776,35.92087778542228,36.06077194213867,119200,0.0,0.0,0.0,VTI,US
2001-08-01 00:00:00-04:00,36.17787717601596,36.41863103011658,36.09654201826219,36.2169189453125,237400,0.0,0.0,0.0,VTI,US
2001-08-02 00:00:00-04:00,36.55203090077962,36.56829893031062,36.19415659047292,36.3307991027832,62200,0.0,0.0,0.0,VTI,US
2001-08-03 00:00:00-04:00,36.308031223970424,36.308031223970424,35.96317078507285,36.203922271728516,17600,0.0,0.0,0.0,VTI,US
2001-08-06 00:00:00-04:00,36.17788341765038,36.17788341765038,35.72891416296532,35.7874755859375,30400,0.0,0.0,0.0,VTI,US
