Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,stock_id,market
2002-01-29 00:00:00+08:00,1.9220381130086455,1.9807255784000826,1.9220381130086455,1.9660530090332031,66214792,0.0,0.0,2884,TW
2002-01-30 00:00:00+08:00,1.951380976027866,1.9660529827836373,1.944044691442376,1.9587178230285645,14370234,0.0,0.0,2884,TW
2002-01-31 00:00:00+08:00,1.9587178230285647,1.9587178230285647,1.9587178230285647,1.9587178230285645,0,0.0,0.0,2884,TW
2002-02-01 00:00:00+08:00,2.00273373272017,2.010068892070251,1.9807254425940388,1.9953974485397339,18468145,0.0,0.0,2884,TW
2002-02-04 00:00:00+08:00,2.046750229712988,2.046750229712988,2.0027340639914164,2.0174055099487305,16212556,0.0,0.0,2884,TW
2002-02-05 00:00:00+08:00,2.02474151519899,2.02474151519899,1.9953969482497518,2.0027332305908203,9434317,0.0,0.0,2884,TW
2002-02-06 00:00:00+08:00,2.024742264377603,2.024742264377603,2.002733971626105,2.0100691318511963,14125131,0.0,0.0,2884,TW
2002-02-07 00:00:00+08:00,2.0100691318511963,2.0100691318511963,2.0100691318511963,2.0100691318511963,0,0.0,0.0,2884,TW
2002-02-08 00:00:00+08:00,2.0100691318511963,2.0100691318511963,2.0100691318511963,2.0100691318511963,0,0.0,0.0,2884,TW
2002-02-11 00:00:00+08:00,2.0100691318511963,2.0100691318511963,2.0100691318511963,2.0100691318511963,0,0.0,0.0,2884,TW
2002-02-12 00:00:00+08:00,2.0100691318511963,2.0100691318511963,2.0100691318511963,2.0100691318511963,0,0.0,0.0,2884,TW
2002-02-13 00:00:00+08:00,2.0100691318511963,2.0100691318511963,2.0100691318511963,2.0100691318511963,0,0.0,0.0,2884,TW
2002-02-14 00:00:00+08:00,2.0100691318511963,2.0100691318511963,2.0100691318511963,2.0100691318511963,0,0.0,0.0,2884,TW
2002-02-15 00:00:00+08:00,2.0100691318511963,2.0100691318511963,2.0100691318511963,2.0100691318511963,0,0.0,0.0,2884,TW
2002-02-18 00:00:00+08:00,2.024742264377603,2.039413709658276,1.9953976865705239,2.0100691318511963,9795393,0.0,0.0,2884,TW
2002-02-19 00:00:00+08:00,1.9953974485397337,2.024742022846301,1.9807254425940388,1.9953974485397339,10252424,0.0,0.0,2884,TW
2002-02-20 00:00:00+08:00,1.9953980384160102,2.0027343247651874,1.9733897417838224,1.9880611896514893,11103310,0.0,0.0,2884,TW
2002-02-21 00:00:00+08:00,1.9733893871307373,1.9953976798076443,1.9440448094231138,1.9733893871307373,18934578,0.0,0.0,2884,TW
2002-02-22 00:00:00+08:00,1.9513809674772638,1.9660529741687451,1.929373238647645,1.9367095232009888,12948728,0.0,0.0,2884,TW
2002-02-25 00:00:00+08:00,1.9513809668512425,1.9587178138174388,1.900029787070341,1.9220380783081055,14020656,0.0,0.0,2884,TW
2002-02-26 00:00:00+08:00,1.9293735041335371,1.9367097896963694,1.9147020578384397,1.91470205783844,8903196,0.0,0.0,2884,TW
2002-02-27 00:00:00+08:00,1.922038342004389,1.929373502731323,1.9147020564468886,1.9293735027313232,16615026,0.0,0.0,2884,TW
2002-02-28 00:00:00+08:00,1.929373502731323,1.929373502731323,1.929373502731323,1.9293735027313232,0,0.0,0.0,2884,TW
2002-03-01 00:00:00+08:00,1.9293735041335371,1.9293735041335371,1.907365069256503,1.91470205783844,11851259,0.0,0.0,2884,TW
2002-03-04 00:00:00+08:00,1.9367097896963694,1.9440449504286343,1.907365069256503,1.91470205783844,32236263,0.0,0.0,2884,TW
2002-03-05 00:00:00+08:00,1.914701728333522,1.922038012633838,1.8633487224578857,1.8633487224578857,32561018,0.0,0.0,2884,TW
2002-03-06 00:00:00+08:00,1.8486777248019102,1.8780224472731162,1.8486777248019102,1.8706854581832886,20141031,0.0,0.0,2884,TW
2002-03-07 00:00:00+08:00,1.8780224472731162,1.9073652012906934,1.863349172112614,1.8706854581832886,25696889,0.0,0.0,2884,TW
2002-03-08 00:00:00+08:00,1.8780219940775016,1.8926932972439634,1.8633487224578857,1.8633487224578857,13338927,0.0,0.0,2884,TW
2002-03-11 00:00:00+08:00,1.878021969882546,1.9000296976695905,1.863348698451969,1.8853564262390137,20567685,0.0,0.0,2884,TW
2002-03-12 00:00:00+08:00,1.9000298256868942,1.9293732772416186,1.885356553267684,1.8926934003829956,21210196,0.0,0.0,2884,TW
2002-03-13 00:00:00+08:00,1.907365322113037,1.9220385982030201,1.8926938738729682,1.907365322113037,24567814,0.0,0.0,2884,TW
2002-03-14 00:00:00+08:00,1.9073648449527492,1.9073648449527492,1.885356553267684,1.8926934003829956,20604665,0.0,0.0,2884,TW
2002-03-15 00:00:00+08:00,1.9073648449527492,1.9220381173719594,1.8780220964170464,1.8926934003829956,15091196,0.0,0.0,2884,TW
2002-03-18 00:00:00+08:00,1.8926933784956905,1.907364822895782,1.8706850870651315,1.8780220746994019,18061878,0.0,0.0,2884,TW
2002-03-19 00:00:00+08:00,1.8853569054939925,1.8926937539799895,1.863349172112614,1.8706854581832886,11002573,0.0,0.0,2884,TW
2002-03-20 00:00:00+08:00,1.870685006758202,1.8853564505284606,1.8633487224578857,1.8633487224578857,11129999,0.0,0.0,2884,TW
2002-03-21 00:00:00+08:00,1.863349172112614,1.8780224472731162,1.863349172112614,1.8706854581832886,11231331,0.0,0.0,2884,TW
2002-03-22 00:00:00+08:00,1.870684710116097,1.9000294208526611,1.870684710116097,1.9000294208526611,22968831,0.0,0.0,2884,TW
2002-03-25 00:00:00+08:00,1.9147017937571154,1.936709522579674,1.9147017937571154,1.9220380783081055,28394982,0.0,0.0,2884,TW
2002-03-26 00:00:00+08:00,1.922037707848479,1.922037707848479,1.9000294208526611,1.9000294208526611,15941515,0.0,0.0,2884,TW
2002-03-27 00:00:00+08:00,1.9220380783081057,2.002733833877762,1.9220380783081057,1.9220380783081055,54909317,0.0,0.0,2884,TW
2002-03-28 00:00:00+08:00,1.9513809674772638,1.9587178144458137,1.9220380789247136,1.9367095232009888,30665931,0.0,0.0,2884,TW
2002-03-29 00:00:00+08:00,1.966052973538017,1.966052973538017,1.9220380783081057,1.9220380783081055,20634751,0.0,0.0,2884,TW
2002-04-01 00:00:00+08:00,1.9073644385556634,1.9073644385556634,1.8926929971119149,1.9000294208526611,11923330,0.0,0.0,2884,TW
2002-04-02 00:00:00+08:00,1.8853567749832898,1.9440449504286343,1.8853567749832898,1.91470205783844,16016654,0.0,0.0,2884,TW
2002-04-03 00:00:00+08:00,1.9147018283252057,1.9660530090332031,1.9073648406227457,1.9660530090332031,20552935,0.0,0.0,2884,TW
2002-04-04 00:00:00+08:00,1.9733897417838224,2.0247426213973747,1.9660534554346454,1.9880611896514893,88682361,0.0,0.0,2884,TW
2002-04-05 00:00:00+08:00,1.988061189651489,1.988061189651489,1.988061189651489,1.9880611896514893,0,0.0,0.0,2884,TW
2002-04-08 00:00:00+08:00,2.0100687264821127,2.120109183821148,1.9880604381690097,2.068758010864258,124029308,0.0,0.0,2884,TW
2002-04-09 00:00:00+08:00,2.0540850149666947,2.0540850149666947,1.9513809680938723,1.951380968093872,43754807,0.0,0.0,2884,TW
2002-04-10 00:00:00+08:00,1.9660528742331662,2.0174051762506875,1.9220379812264363,1.9953974485397339,33690320,0.0,0.0,2884,TW
2002-04-11 00:00:00+08:00,1.9953977785974888,2.076093543439069,1.966053199437049,2.0174055099487305,126212748,0.0,0.0,2884,TW
2002-04-12 00:00:00+08:00,1.980725646018982,2.002733938405414,1.9660530761512038,1.980725646018982,21414781,0.0,0.0,2884,TW
2002-04-15 00:00:00+08:00,1.98806073825309,2.017405314571633,1.9587178491801955,1.9660530090332031,22276942,0.0,0.0,2884,TW
2002-04-16 00:00:00+08:00,1.9733886636415823,2.02474151519899,1.9733886636415823,2.0027332305908203,49456941,0.0,0.0,2884,TW
2002-04-17 00:00:00+08:00,2.032076796012173,2.0834298055022336,2.0100690663926084,2.046750068664551,92125919,0.0,0.0,2884,TW
2002-04-18 00:00:00+08:00,2.0467500839220003,2.134782690302174,2.0467500839220003,2.090766668319702,111010559,0.0,0.0,2884,TW
2002-04-19 00:00:00+08:00,2.105438065506796,2.230149984359741,2.098101218386513,2.230149984359741,204273043,0.0,0.0,2884,TW
2002-04-22 00:00:00+08:00,2.230149984359741,2.244821991354653,2.149454086491531,2.230149984359741,89424635,0.0,0.0,2884,TW
2002-04-23 00:00:00+08:00,2.1714627724964335,2.2301503893214543,2.112773609029283,2.1347830295562744,81648697,0.0,0.0,2884,TW
2002-04-24 00:00:00+08:00,2.1274460710728214,2.2008049713504327,2.098100936199379,2.1787972450256348,42586786,0.0,0.0,2884,TW
2002-04-25 00:00:00+08:00,2.1714622077573993,2.23014980931935,2.0394134521484375,2.0394134521484375,132537300,0.0,0.0,2884,TW
2002-04-26 00:00:00+08:00,2.039413570746189,2.0687582871583015,2.0100689949378787,2.0247421264648438,39028108,0.0,0.0,2884,TW
2002-04-29 00:00:00+08:00,2.032076796012173,2.0834298055022336,2.0247421984411798,2.046750068664551,42534673,0.0,0.0,2884,TW
2002-04-30 00:00:00+08:00,2.0834296248176982,2.0834296248176982,1.9807254425940388,1.9953974485397339,44162357,0.0,0.0,2884,TW
2002-05-01 00:00:00+08:00,1.9953974485397337,1.9953974485397337,1.9953974485397337,1.9953974485397339,0,0.0,0.0,2884,TW
2002-05-02 00:00:00+08:00,2.0320766197812046,2.0760932000334673,1.9880606019441198,1.9953974485397339,61142855,0.0,0.0,2884,TW
2002-05-03 00:00:00+08:00,1.995397284160219,2.0834294531861515,1.995397284160219,2.068758010864258,49914496,0.0,0.0,2884,TW
2002-05-06 00:00:00+08:00,2.054084909907336,2.1127730742939104,1.9953974485397337,1.9953974485397339,71306382,0.0,0.0,2884,TW
2002-05-07 00:00:00+08:00,1.9953969482497518,2.039412955051054,1.958717223789518,2.0027332305908203,44421885,0.0,0.0,2884,TW
2002-05-08 00:00:00+08:00,2.0247420197600046,2.1054379117345285,2.0100688890063205,2.0760931968688965,60373351,0.0,0.0,2884,TW
2002-05-09 00:00:00+08:00,2.112773428906107,2.112773428906107,2.039413808676187,2.0540852546691895,26521872,0.0,0.0,2884,TW
2002-05-10 00:00:00+08:00,2.039414161566059,2.0540856100977347,2.0174058639378067,2.0320773124694824,30363841,0.0,0.0,2884,TW
2002-05-13 00:00:00+08:00,2.039413570746189,2.054085015027535,2.0247421264648438,2.0247421264648438,12950967,0.0,0.0,2884,TW
