Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,stock_id,market
2000-01-04 00:00:00+08:00,18.544852105841347,18.941108267833044,18.227844601515468,18.78260612487793,332630460,0.0,0.0,2303,TW
2000-01-05 00:00:00+08:00,18.386352036066214,18.782609886627593,18.227848252158402,18.703359603881836,292754299,0.0,0.0,2303,TW
2000-01-06 00:00:00+08:00,18.70335616640532,18.70335616640532,18.227844902075766,18.307098388671875,248928848,0.0,0.0,2303,TW
2000-01-07 00:00:00+08:00,17.831586768674885,17.9900905202899,17.276826856437967,17.752336502075195,269228882,0.0,0.0,2303,TW
2000-01-10 00:00:00+08:00,16.95982229228529,18.386347987285617,16.95982229228529,18.22784423828125,380487972,0.0,0.0,2303,TW
2000-01-11 00:00:00+08:00,18.54485327801329,18.703357040194835,17.43533177036622,17.593833923339844,286306727,0.0,0.0,2303,TW
2000-01-12 00:00:00+08:00,17.59383545730724,18.06934356689453,17.514585178514736,18.06934356689453,181892693,0.0,0.0,2303,TW
2000-01-13 00:00:00+08:00,17.91084144770294,18.06934199146864,17.593833923339844,17.593833923339844,162467818922,0.0,0.0,2303,TW
2000-01-14 00:00:00+08:00,17.831586837768555,18.148594342226925,17.593832818632603,17.831586837768555,201569289,0.0,0.0,2303,TW
2000-01-17 00:00:00+08:00,18.386347987285617,18.46560147099559,18.14859397298686,18.22784423828125,150538291,0.0,0.0,2303,TW
2000-01-18 00:00:00+08:00,18.227844609133694,18.227844609133694,17.752336570861786,17.831586837768555,118179571,0.0,0.0,2303,TW
2000-01-19 00:00:00+08:00,17.831587957404242,18.06934199146864,17.593833923339844,17.593833923339844,131704223,0.0,0.0,2303,TW
2000-01-20 00:00:00+08:00,17.593833923339844,17.67308741363854,17.19757773630182,17.593833923339844,161466136,0.0,0.0,2303,TW
2000-01-21 00:00:00+08:00,17.910837255820287,18.22784148757533,17.831583784070205,17.990087509155273,146733969027,0.0,0.0,2303,TW
2000-01-24 00:00:00+08:00,18.22784381249684,18.70335504840246,18.22784381249684,18.544851303100586,280150047,0.0,0.0,2303,TW
2000-01-25 00:00:00+08:00,18.544851968787633,18.703355719779164,18.307097951508144,18.62410545349121,165332179,0.0,0.0,2303,TW
2000-01-26 00:00:00+08:00,19.02036335687449,19.892129239652423,19.02036335687449,19.812875747680664,509931527,0.0,0.0,2303,TW
2000-01-27 00:00:00+08:00,20.28838543505551,20.28838543505551,19.57512170859722,19.812875747680664,294787896,0.0,0.0,2303,TW
2000-01-28 00:00:00+08:00,19.49586903824426,19.49586903824426,19.020361018535716,19.099611282348633,220776993,0.0,0.0,2303,TW
2000-01-31 00:00:00+08:00,18.86186056314426,19.416622161865234,18.782608676297258,19.416622161865234,123849502,0.0,0.0,2303,TW
2000-02-01 00:00:00+08:00,19.733629768015632,19.733629768015632,19.178864949226607,19.495872497558594,138152648,0.0,0.0,2303,TW
2000-02-02 00:00:00+08:00,19.495872497558594,19.495872497558594,19.495872497558594,19.495872497558594,0,0.0,0.0,2303,TW
2000-02-03 00:00:00+08:00,19.495872497558594,19.495872497558594,19.495872497558594,19.495872497558594,0,0.0,0.0,2303,TW
2000-02-04 00:00:00+08:00,19.495872497558594,19.495872497558594,19.495872497558594,19.495872497558594,0,0.0,0.0,2303,TW
2000-02-07 00:00:00+08:00,19.495872497558594,19.495872497558594,19.495872497558594,19.495872497558594,0,0.0,0.0,2303,TW
2000-02-08 00:00:00+08:00,19.495872497558594,19.495872497558594,19.495872497558594,19.495872497558594,0,0.0,0.0,2303,TW
2000-02-09 00:00:00+08:00,20.129883823605397,20.129883823605397,19.575122238450632,19.73362922668457,205640473,0.0,0.0,2303,TW
2000-02-10 00:00:00+08:00,19.654371670902172,19.654371670902172,19.020359941067856,19.337364196777344,142264579,0.0,0.0,2303,TW
2000-02-11 00:00:00+08:00,19.495872439504193,19.81287676847612,19.25811838817123,19.416622161865234,248857310,0.0,0.0,2303,TW
2000-02-14 00:00:00+08:00,19.575122717143156,19.97138215137817,19.33736866581019,19.416622161865234,231418814,0.0,0.0,2303,TW
2000-02-15 00:00:00+08:00,19.416622161865234,19.575122717143156,19.178864892116184,19.416622161865234,132398164,0.0,0.0,2303,TW
2000-02-16 00:00:00+08:00,19.495867933839758,19.654371670902172,19.17886045971493,19.337364196777344,96313793,0.0,0.0,2303,TW
2000-02-17 00:00:00+08:00,19.17886154616155,19.258115028389987,18.861857272494362,19.099611282348633,169811146,0.0,0.0,2303,TW
2000-02-18 00:00:00+08:00,19.258119629142882,19.337369911888644,18.624109321136075,18.703359603881836,168258311,0.0,0.0,2303,TW
2000-02-21 00:00:00+08:00,18.54485327801329,18.54485327801329,17.593833923339844,17.593833923339844,204879305,0.0,0.0,2303,TW
2000-02-22 00:00:00+08:00,17.276826856437967,17.9900905202899,17.197576589838278,17.752336502075195,220926964,0.0,0.0,2303,TW
2000-02-23 00:00:00+08:00,17.752337252018545,17.752337252018545,17.435331344604492,17.435331344604492,94785922,0.0,0.0,2303,TW
2000-02-24 00:00:00+08:00,17.593830782881067,17.752334516770063,17.435328658199712,17.673084259033203,96072827,0.0,0.0,2303,TW
2000-02-25 00:00:00+08:00,17.752336570861786,17.831586837768555,17.514582551725834,17.831586837768555,131295083,0.0,0.0,2303,TW
2000-02-28 00:00:00+08:00,17.831586837768555,17.831586837768555,17.831586837768555,17.831586837768555,0,0.0,0.0,2303,TW
2000-02-29 00:00:00+08:00,18.069340856904507,18.148594342226925,17.831586837768555,17.831586837768555,93814074,0.0,0.0,2303,TW
2000-03-01 00:00:00+08:00,18.148597064103168,18.22784734289567,17.990093288102027,18.06934356689453,103782874,0.0,0.0,2303,TW
2000-03-02 00:00:00+08:00,18.227842500021765,18.227842500021765,17.593830782881067,17.673084259033203,77321238,0.0,0.0,2303,TW
2000-03-03 00:00:00+08:00,17.593830782881067,17.752334516770063,17.514580525144208,17.673084259033203,54058051,0.0,0.0,2303,TW
2000-03-06 00:00:00+08:00,17.831587892438797,17.831587892438797,17.435331706844444,17.514583587646484,79299876,0.0,0.0,2303,TW
2000-03-07 00:00:00+08:00,17.356080343545386,17.593832752580933,17.11832632530202,17.276826858520508,89830876,0.0,0.0,2303,TW
2000-03-08 00:00:00+08:00,17.276828705256158,17.435332473832887,17.118328155095405,17.19757843017578,83254277,0.0,0.0,2303,TW
2000-03-09 00:00:00+08:00,17.27682492431072,17.673084259033203,17.27682492431072,17.673084259033203,89730328,0.0,0.0,2303,TW
2000-03-10 00:00:00+08:00,17.91084134860196,17.91084134860196,16.959823608398438,16.959823608398438,121241490,0.0,0.0,2303,TW
2000-03-13 00:00:00+08:00,16.167305366884467,16.24655400822649,15.850297927856445,15.850297927856445,197750221,0.0,0.0,2303,TW
2000-03-14 00:00:00+08:00,15.533293152750622,16.1673081395387,15.374792624469137,16.088054656982422,192705540,0.0,0.0,2303,TW
2000-03-15 00:00:00+08:00,16.008807675898034,16.167311455100712,15.533296338289997,15.691800117492676,168651829,0.0,0.0,2303,TW
2000-03-16 00:00:00+08:00,14.66152644877897,15.69179763199038,14.66152644877897,15.295539855957031,249527376,0.0,0.0,2303,TW
2000-03-17 00:00:00+08:00,15.295541582632362,15.533295631408691,15.137037810642793,15.533295631408691,322737936,0.0,0.0,2303,TW
2000-03-20 00:00:00+08:00,15.057782173156738,15.057782173156738,15.057782173156738,15.057782173156738,19713548,0.0,0.0,2303,TW
2000-03-21 00:00:00+08:00,14.582275500191805,16.088054656982422,14.582275500191805,16.088054656982422,307675855,0.0,0.0,2303,TW
2000-03-22 00:00:00+08:00,16.08805320518325,16.6428130501453,15.850299215800604,16.24655532836914,233479025,0.0,0.0,2303,TW
2000-03-23 00:00:00+08:00,16.801315773366,17.356077194213867,16.64281205049303,17.356077194213867,250847711,0.0,0.0,2303,TW
2000-03-24 00:00:00+08:00,17.51458435812125,17.51458435812125,17.118328155095405,17.19757843017578,178769243,0.0,0.0,2303,TW
